image,annotations
new_dataset_assignment_5/new_dataset/id_00000539_02_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Cardigan'}, {'tag': 'Color', 'value': 'Black'}, {'tag': 'Pattern', 'value': 'Lace'}, {'tag': 'Season', 'value': 'Spring/Summer'}, {'tag': 'Material', 'value': 'Lace/Fabric'}, {'tag': 'Length', 'value': 'Long'}, {'tag': 'Occasion', 'value': 'Casual/Party'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Open'}, {'tag': 'Sleeve Length', 'value': 'Long Sleeve'}, {'tag': 'Closure Type', 'value': 'Open Front'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'No Collar'}]"
new_dataset_assignment_5/new_dataset/id_00000542_03_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Tank Top'}, {'tag': 'Color', 'value': 'Multicolor'}, {'tag': 'Pattern', 'value': 'Printed'}, {'tag': 'Season', 'value': 'Summer'}, {'tag': 'Material', 'value': 'Cotton Blend'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular Fit'}, {'tag': 'Neckline', 'value': 'Scoop Neck'}, {'tag': 'Sleeve Length', 'value': 'Sleeveless'}, {'tag': 'Closure Type', 'value': 'None'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000544_02_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Dress'}, {'tag': 'Color', 'value': 'Black'}, {'tag': 'Pattern', 'value': 'Solid'}, {'tag': 'Season', 'value': 'Spring/Summer'}, {'tag': 'Material', 'value': 'Not identifiable from the image'}, {'tag': 'Length', 'value': 'Short'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Round'}, {'tag': 'Sleeve Length', 'value': 'Short'}, {'tag': 'Closure Type', 'value': 'None/Pullover'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'No Collar'}]"
new_dataset_assignment_5/new_dataset/id_00000546_01_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Blouse'}, {'tag': 'Color', 'value': 'White'}, {'tag': 'Pattern', 'value': 'Floral'}, {'tag': 'Season', 'value': 'Spring/Summer'}, {'tag': 'Material', 'value': 'Unknown'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Round'}, {'tag': 'Sleeve Length', 'value': 'Short Sleeve'}, {'tag': 'Closure Type', 'value': 'None'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000550_01_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Top'}, {'tag': 'Color', 'value': 'Pink'}, {'tag': 'Pattern', 'value': 'Ribbed'}, {'tag': 'Season', 'value': 'Spring/Summer'}, {'tag': 'Material', 'value': 'Likely Synthetic Blend'}, {'tag': 'Length', 'value': 'Crop'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Slim'}, {'tag': 'Neckline', 'value': 'High Neck'}, {'tag': 'Sleeve Length', 'value': 'Sleeveless'}, {'tag': 'Closure Type', 'value': 'None'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000552_02_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'T-shirt'}, {'tag': 'Color', 'value': 'White'}, {'tag': 'Pattern', 'value': 'Solid'}, {'tag': 'Season', 'value': 'Summer'}, {'tag': 'Material', 'value': 'Cotton'}, {'tag': 'Length', 'value': 'Short'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Loose'}, {'tag': 'Neckline', 'value': 'Round'}, {'tag': 'Sleeve Length', 'value': 'Short Sleeve'}, {'tag': 'Closure Type', 'value': 'None'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000555_04_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Blouse'}, {'tag': 'Color', 'value': 'Beige'}, {'tag': 'Pattern', 'value': 'Solid'}, {'tag': 'Season', 'value': 'Spring/Summer'}, {'tag': 'Material', 'value': 'Chiffon'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Business Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'V-Neck'}, {'tag': 'Sleeve Length', 'value': 'Long Sleeve'}, {'tag': 'Closure Type', 'value': 'None'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'Mandarin Collar'}]"
new_dataset_assignment_5/new_dataset/id_00000559_01_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Cardigan'}, {'tag': 'Color', 'value': 'Black'}, {'tag': 'Pattern', 'value': 'Solid'}, {'tag': 'Season', 'value': 'Fall/Winter'}, {'tag': 'Material', 'value': 'Knit'}, {'tag': 'Length', 'value': 'Long'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Open Front'}, {'tag': 'Sleeve Length', 'value': 'Long Sleeve'}, {'tag': 'Closure Type', 'value': 'No Closure'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000560_03_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Sweater'}, {'tag': 'Color', 'value': 'Navy Blue, Red'}, {'tag': 'Pattern', 'value': 'Striped'}, {'tag': 'Season', 'value': 'Fall/Winter'}, {'tag': 'Material', 'value': 'Knit'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Fitted'}, {'tag': 'Neckline', 'value': 'Round'}, {'tag': 'Sleeve Length', 'value': 'Long Sleeve'}, {'tag': 'Closure Type', 'value': 'Pullover'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'No Collar'}]"
new_dataset_assignment_5/new_dataset/id_00000564_01_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Vest'}, {'tag': 'Color', 'value': 'Brown'}, {'tag': 'Pattern', 'value': 'Solid'}, {'tag': 'Season', 'value': 'Winter'}, {'tag': 'Material', 'value': 'Fur/Faux Fur'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'V-Neck'}, {'tag': 'Sleeve Length', 'value': 'Sleeveless'}, {'tag': 'Closure Type', 'value': 'Open Front'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'No Collar'}]"
new_dataset_assignment_5/new_dataset/id_00000567_02_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Cardigan'}, {'tag': 'Color', 'value': 'Green'}, {'tag': 'Pattern', 'value': 'Solid with fringe detail'}, {'tag': 'Season', 'value': 'Spring/Summer'}, {'tag': 'Material', 'value': 'Knit/Fabric'}, {'tag': 'Length', 'value': 'Long'}, {'tag': 'Occasion', 'value': 'Casual/Bohemian'}, {'tag': 'Fit', 'value': 'Loose'}, {'tag': 'Neckline', 'value': 'Open front'}, {'tag': 'Sleeve Length', 'value': 'Three-quarter'}, {'tag': 'Closure Type', 'value': 'Open/no closure'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000570_01_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Tank Top'}, {'tag': 'Color', 'value': 'White'}, {'tag': 'Pattern', 'value': 'Text Print'}, {'tag': 'Season', 'value': 'Summer'}, {'tag': 'Material', 'value': 'Cotton'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular Fit'}, {'tag': 'Neckline', 'value': 'Round'}, {'tag': 'Sleeve Length', 'value': 'Sleeveless'}, {'tag': 'Closure Type', 'value': 'None'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000573_08_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Blouse'}, {'tag': 'Color', 'value': 'Black/White'}, {'tag': 'Pattern', 'value': 'Marled'}, {'tag': 'Season', 'value': 'All Seasons'}, {'tag': 'Material', 'value': 'Knit'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Round'}, {'tag': 'Sleeve Length', 'value': 'Long Sleeves'}, {'tag': 'Closure Type', 'value': 'None'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000575_02_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Tank Top'}, {'tag': 'Color', 'value': 'Multicolor'}, {'tag': 'Pattern', 'value': 'Floral'}, {'tag': 'Season', 'value': 'Spring/Summer'}, {'tag': 'Material', 'value': 'Synthetic/Fabric Blend'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular Fit'}, {'tag': 'Neckline', 'value': 'Scoop Neck'}, {'tag': 'Sleeve Length', 'value': 'Sleeveless'}, {'tag': 'Closure Type', 'value': 'Pull-over'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'No Collar'}]"
new_dataset_assignment_5/new_dataset/id_00000577_02_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Tank Top'}, {'tag': 'Color', 'value': 'Black and White'}, {'tag': 'Pattern', 'value': 'Striped'}, {'tag': 'Season', 'value': 'Summer'}, {'tag': 'Material', 'value': 'Cotton Blend'}, {'tag': 'Length', 'value': 'Cropped'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Slim'}, {'tag': 'Neckline', 'value': 'Scoop Neck'}, {'tag': 'Sleeve Length', 'value': 'Sleeveless'}, {'tag': 'Closure Type', 'value': 'Pull Over'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000579_01_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'T-Shirt'}, {'tag': 'Color', 'value': 'White'}, {'tag': 'Pattern', 'value': 'Printed'}, {'tag': 'Season', 'value': 'Spring/Summer'}, {'tag': 'Material', 'value': 'Cotton Blend'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Round'}, {'tag': 'Sleeve Length', 'value': 'Short'}, {'tag': 'Closure Type', 'value': 'None'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000583_01_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Dress'}, {'tag': 'Color', 'value': 'Black and White'}, {'tag': 'Pattern', 'value': 'Striped'}, {'tag': 'Season', 'value': 'Spring/Summer'}, {'tag': 'Material', 'value': 'Unknown'}, {'tag': 'Length', 'value': 'Short'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Round'}, {'tag': 'Sleeve Length', 'value': 'Short'}, {'tag': 'Closure Type', 'value': 'None'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000584_07_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Jumpsuit'}, {'tag': 'Color', 'value': 'Grey'}, {'tag': 'Pattern', 'value': 'Solid'}, {'tag': 'Season', 'value': 'Spring/Summer'}, {'tag': 'Material', 'value': 'Unknown'}, {'tag': 'Length', 'value': 'Full Length'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Scoop'}, {'tag': 'Sleeve Length', 'value': 'Sleeveless'}, {'tag': 'Closure Type', 'value': 'None'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000587_02_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Cardigan'}, {'tag': 'Color', 'value': 'Black'}, {'tag': 'Pattern', 'value': 'Lace'}, {'tag': 'Season', 'value': 'Spring/Summer'}, {'tag': 'Material', 'value': 'Lace'}, {'tag': 'Length', 'value': 'Long'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Open Front'}, {'tag': 'Sleeve Length', 'value': 'Full Sleeve'}, {'tag': 'Closure Type', 'value': 'Open'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'No Collar'}]"
new_dataset_assignment_5/new_dataset/id_00000589_10_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Dress'}, {'tag': 'Color', 'value': 'Blue'}, {'tag': 'Pattern', 'value': 'Solid'}, {'tag': 'Season', 'value': 'Spring/Summer'}, {'tag': 'Material', 'value': 'Not Visible'}, {'tag': 'Length', 'value': 'Short'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Slim'}, {'tag': 'Neckline', 'value': 'Scoop Neck'}, {'tag': 'Sleeve Length', 'value': 'Sleeveless'}, {'tag': 'Closure Type', 'value': 'Pull On'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000592_01_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Top'}, {'tag': 'Color', 'value': 'Black'}, {'tag': 'Pattern', 'value': 'Solid with Strappy Back Detail'}, {'tag': 'Season', 'value': 'Summer'}, {'tag': 'Material', 'value': 'Not Visible'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Loose'}, {'tag': 'Neckline', 'value': 'Scoop Neck'}, {'tag': 'Sleeve Length', 'value': 'Sleeveless'}, {'tag': 'Closure Type', 'value': 'None'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000594_03_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Dress'}, {'tag': 'Color', 'value': 'Blue'}, {'tag': 'Pattern', 'value': 'Printed'}, {'tag': 'Season', 'value': 'Summer'}, {'tag': 'Material', 'value': 'Unknown'}, {'tag': 'Length', 'value': 'Maxi'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Square'}, {'tag': 'Sleeve Length', 'value': 'Sleeveless'}, {'tag': 'Closure Type', 'value': 'Pullover'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'No Collar'}]"
new_dataset_assignment_5/new_dataset/id_00000596_05_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Blouse'}, {'tag': 'Color', 'value': 'White'}, {'tag': 'Pattern', 'value': 'Solid'}, {'tag': 'Season', 'value': 'Summer'}, {'tag': 'Material', 'value': 'Not Visible'}, {'tag': 'Length', 'value': 'Crop Top'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Loose'}, {'tag': 'Neckline', 'value': 'Scoop Neck'}, {'tag': 'Sleeve Length', 'value': 'Short Sleeve'}, {'tag': 'Closure Type', 'value': 'None'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000597_02_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Sweatshirt'}, {'tag': 'Color', 'value': 'Grey and Navy Blue'}, {'tag': 'Pattern', 'value': 'Color Block'}, {'tag': 'Season', 'value': 'Spring/Fall'}, {'tag': 'Material', 'value': 'Cotton Blend'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Crew Neck'}, {'tag': 'Sleeve Length', 'value': 'Long'}, {'tag': 'Closure Type', 'value': 'None'}, {'tag': 'Gender', 'value': 'Male'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000601_02_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Dress'}, {'tag': 'Color', 'value': 'Multi-color'}, {'tag': 'Pattern', 'value': 'Tribal'}, {'tag': 'Season', 'value': 'Summer'}, {'tag': 'Material', 'value': 'Unknown'}, {'tag': 'Length', 'value': 'Short'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Round'}, {'tag': 'Sleeve Length', 'value': 'Sleeveless'}, {'tag': 'Closure Type', 'value': 'None'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000603_03_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'T-shirt'}, {'tag': 'Color', 'value': 'Black'}, {'tag': 'Pattern', 'value': 'Solid'}, {'tag': 'Season', 'value': 'Summer, Transitional'}, {'tag': 'Material', 'value': 'Cotton Blend'}, {'tag': 'Length', 'value': 'Long'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Round'}, {'tag': 'Sleeve Length', 'value': 'Short'}, {'tag': 'Closure Type', 'value': 'None'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000604_01_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Dress'}, {'tag': 'Color', 'value': 'Grey'}, {'tag': 'Pattern', 'value': 'Marled'}, {'tag': 'Season', 'value': 'Transitional'}, {'tag': 'Material', 'value': 'Knit Fabric'}, {'tag': 'Length', 'value': 'Midi'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Round'}, {'tag': 'Sleeve Length', 'value': 'Three Quarter'}, {'tag': 'Closure Type', 'value': 'None'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'No Collar'}]"
new_dataset_assignment_5/new_dataset/id_00000607_02_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Sweater'}, {'tag': 'Color', 'value': 'Multicolor'}, {'tag': 'Pattern', 'value': 'Plaid'}, {'tag': 'Season', 'value': 'Fall/Winter'}, {'tag': 'Material', 'value': 'Knit'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Loose'}, {'tag': 'Neckline', 'value': 'Round'}, {'tag': 'Sleeve Length', 'value': 'Long Sleeve'}, {'tag': 'Closure Type', 'value': 'None'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000611_03_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Sweater'}, {'tag': 'Color', 'value': 'White'}, {'tag': 'Pattern', 'value': 'Knit'}, {'tag': 'Season', 'value': 'Fall/Winter'}, {'tag': 'Material', 'value': 'Wool or Wool Blend'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Crew Neck'}, {'tag': 'Sleeve Length', 'value': 'Long Sleeve'}, {'tag': 'Closure Type', 'value': 'Pullover'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'No Collar'}]"
new_dataset_assignment_5/new_dataset/id_00000614_03_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'T-shirt'}, {'tag': 'Color', 'value': 'Grey'}, {'tag': 'Pattern', 'value': 'Heathered with Text Print'}, {'tag': 'Season', 'value': 'All Season'}, {'tag': 'Material', 'value': 'Cotton Blend'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular Fit'}, {'tag': 'Neckline', 'value': 'Round Neck'}, {'tag': 'Sleeve Length', 'value': 'Short Sleeves'}, {'tag': 'Closure Type', 'value': 'None'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'No Collar'}]"
new_dataset_assignment_5/new_dataset/id_00000616_01_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Shirt'}, {'tag': 'Color', 'value': 'Beige'}, {'tag': 'Pattern', 'value': 'Solid'}, {'tag': 'Season', 'value': 'Summer'}, {'tag': 'Material', 'value': 'Cotton'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Collared'}, {'tag': 'Sleeve Length', 'value': 'Short Sleeve'}, {'tag': 'Closure Type', 'value': 'Button'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'Point'}]"
new_dataset_assignment_5/new_dataset/id_00000619_05_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Top'}, {'tag': 'Color', 'value': 'White'}, {'tag': 'Pattern', 'value': 'Solid'}, {'tag': 'Season', 'value': 'All-Season'}, {'tag': 'Material', 'value': 'Knit'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Fitted'}, {'tag': 'Neckline', 'value': 'V-Neck'}, {'tag': 'Sleeve Length', 'value': 'Long Sleeve'}, {'tag': 'Closure Type', 'value': 'Button'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'No Collar'}]"
new_dataset_assignment_5/new_dataset/id_00000619_08_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Top'}, {'tag': 'Color', 'value': 'Coral'}, {'tag': 'Pattern', 'value': 'Solid'}, {'tag': 'Season', 'value': 'Spring/Fall'}, {'tag': 'Material', 'value': 'Cotton Blend'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Slim'}, {'tag': 'Neckline', 'value': 'Scoop'}, {'tag': 'Sleeve Length', 'value': 'Long Sleeve'}, {'tag': 'Closure Type', 'value': 'Pullover'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000622_01_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'T-shirt'}, {'tag': 'Color', 'value': 'Black'}, {'tag': 'Pattern', 'value': 'Solid'}, {'tag': 'Season', 'value': 'Summer'}, {'tag': 'Material', 'value': 'Cotton Blend'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Round'}, {'tag': 'Sleeve Length', 'value': 'Short Sleeve'}, {'tag': 'Closure Type', 'value': 'None'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'No Collar'}]"
new_dataset_assignment_5/new_dataset/id_00000624_03_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'T-shirt'}, {'tag': 'Color', 'value': 'White with grey'}, {'tag': 'Pattern', 'value': 'Color block'}, {'tag': 'Season', 'value': 'Summer'}, {'tag': 'Material', 'value': 'Cotton'}, {'tag': 'Length', 'value': 'Cropped'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Round'}, {'tag': 'Sleeve Length', 'value': 'Short'}, {'tag': 'Closure Type', 'value': 'Pullover'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000626_02_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Blouse'}, {'tag': 'Color', 'value': 'Black'}, {'tag': 'Pattern', 'value': 'Solid'}, {'tag': 'Season', 'value': 'Spring/Summer'}, {'tag': 'Material', 'value': 'Cotton Blend/Fabric unsure'}, {'tag': 'Length', 'value': 'Cropped'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular Fit'}, {'tag': 'Neckline', 'value': 'Off-shoulder'}, {'tag': 'Sleeve Length', 'value': 'Long Sleeve'}, {'tag': 'Closure Type', 'value': 'Pullover'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000628_03_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Cardigan'}, {'tag': 'Color', 'value': 'Cream'}, {'tag': 'Pattern', 'value': 'Cable knit'}, {'tag': 'Season', 'value': 'Spring/Autumn'}, {'tag': 'Material', 'value': 'Knit'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Loose'}, {'tag': 'Neckline', 'value': 'Open front'}, {'tag': 'Sleeve Length', 'value': 'Long Sleeve'}, {'tag': 'Closure Type', 'value': 'None'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000631_01_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Sweater'}, {'tag': 'Color', 'value': 'Black and Orange'}, {'tag': 'Pattern', 'value': 'Striped'}, {'tag': 'Season', 'value': 'Fall/Winter'}, {'tag': 'Material', 'value': 'Knit'}, {'tag': 'Length', 'value': 'Regular'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Slim'}, {'tag': 'Neckline', 'value': 'High Neck/Turtleneck'}, {'tag': 'Sleeve Length', 'value': 'Long Sleeve'}, {'tag': 'Closure Type', 'value': 'Pullover'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
new_dataset_assignment_5/new_dataset/id_00000634_02_1_front.jpg,"[{'tag': 'Clothing Type', 'value': 'Tank Top'}, {'tag': 'Color', 'value': 'Red, White, Black'}, {'tag': 'Pattern', 'value': 'Paisley'}, {'tag': 'Season', 'value': 'Summer'}, {'tag': 'Material', 'value': 'Unknown'}, {'tag': 'Length', 'value': 'Crop'}, {'tag': 'Occasion', 'value': 'Casual'}, {'tag': 'Fit', 'value': 'Regular'}, {'tag': 'Neckline', 'value': 'Halter'}, {'tag': 'Sleeve Length', 'value': 'Sleeveless'}, {'tag': 'Closure Type', 'value': 'None'}, {'tag': 'Gender', 'value': 'Female'}, {'tag': 'Collar Type', 'value': 'None'}]"
